00.11.051,-49,-60,-65,-59,-60,-60,-63,-60,-60,-47,-63,-60,-61,-59,-60,-60,-60,-65,-37,-49,-55,-45,-63,-60,-60,-60,-60,-45
00.11.051,-43,-60,-59,-51,-60,-60,-45,-60,-63,-47,-69,-61,-57,-53,-49,-60,-60,-65,-37,-39,-51,-45,-61,-53,-63,-60,-60,-45
00.11.051,-41,-60,-51,-45,-60,-60,-43,-60,-63,-45,-59,-57,-51,-57,-49,-63,-60,-67,-35,-39,-45,-43,-59,-49,-63,-60,-53,-47
00.11.051,-39,-60,-51,-47,-65,-60,-43,-60,-65,-45,-63,-59,-51,-57,-53,-71,-67,-67,-37,-39,-47,-43,-61,-51,-67,-60,-55,-45
00.11.051,-43,-67,-53,-49,-63,-67,-41,-73,-65,-47,-61,-47,-55,-57,-57,-69,-67,-71,-37,-39,-43,-45,-61,-57,-71,-71,-63,-47
00.11.051,-37,-65,-49,-43,-65,-61,-43,-67,-65,-43,-57,-45,-61,-55,-59,-73,-67,-65,-33,-43,-45,-51,-61,-59,-75,-71,-61,-43
00.11.051,-49,-65,-47,-47,-57,-57,-49,-67,-65,-45,-61,-45,-53,-59,-55,-67,-67,-69,-37,-35,-41,-37,-55,-51,-73,-61,-61,-43
00.11.051,-53,-65,-61,-55,-51,-57,-63,-67,-65,-63,-63,-59,-61,-61,-55,-61,-67,-69,-55,-45,-51,-61,-63,-51,-73,-61,-49,-49
00.11.051,-57,-73,-61,-61,-51,-57,-49,-71,-69,-45,-65,-59,-59,-61,-55,-61,-67,-75,-41,-51,-45,-47,-63,-51,-73,-75,-49,-43
00.11.051,-39,-65,-53,-47,-63,-61,-43,-65,-65,-39,-61,-45,-45,-59,-59,-73,-65,-71,-37,-45,-47,-43,-51,-65,-73,-67,-59,-43
00.11.051,-43,-65,-59,-61,-63,-61,-47,-65,-59,-61,-61,-65,-57,-59,-59,-63,-65,-71,-43,-43,-47,-51,-63,-65,-73,-67,-59,-61
00.11.051,-43,-65,-61,-65,-63,-61,-51,-65,-59,-51,-63,-47,-61,-63,-59,-63,-65,-77,-47,-47,-59,-51,-65,-65,-73,-73,-59,-61
00.11.051,-45,-71,-73,-63,-67,-63,-47,-73,-69,-49,-73,-57,-67,-63,-65,-77,-69,-83,-39,-35,-59,-53,-67,-61,-81,-73,-61,-59
00.11.051,-43,-67,-55,-59,-53,-63,-35,-57,-69,-47,-59,-51,-61,-59,-61,-77,-69,-83,-49,-35,-57,-47,-67,-61,-73,-73,-55,-53
00.11.051,-39,-65,-53,-51,-61,-65,-39,-67,-67,-45,-59,-47,-57,-57,-59,-73,-63,-71,-41,-39,-61,-43,-63,-63,-77,-71,-61,-45
00.11.051,-51,-65,-55,-65,-57,-65,-47,-67,-67,-45,-65,-53,-61,-51,-65,-77,-69,-67,-49,-41,-49,-41,-51,-63,-69,-71,-63,-51
00.11.051,-49,-65,-55,-57,-57,-65,-47,-67,-67,-51,-63,-57,-61,-57,-65,-77,-69,-67,-45,-41,-49,-57,-51,-63,-69,-71,-63,-47
00.11.051,-39,-65,-53,-55,-63,-65,-45,-67,-67,-49,-59,-47,-61,-57,-59,-77,-69,-73,-35,-33,-43,-41,-59,-63,-69,-71,-61,-43
00.11.051,-45,-71,-61,-61,-61,-69,-59,-73,-73,-51,-63,-49,-65,-61,-59,-77,-71,-75,-41,-47,-43,-49,-61,-61,-81,-75,-67,-43
00.11.051,-43,-71,-63,-63,-61,-69,-59,-73,-73,-61,-63,-61,-61,-59,-59,-77,-71,-75,-47,-59,-57,-49,-67,-61,-81,-75,-67,-47
00.11.051,-51,-71,-63,-69,-61,-69,-59,-73,-73,-61,-63,-61,-61,-63,-59,-77,-71,-75,-47,-59,-53,-49,-67,-61,-81,-75,-67,-47
00.11.051,-43,-81,-69,-61,-69,-73,-49,-73,-75,-43,-71,-63,-61,-69,-65,-83,-75,-77,-43,-37,-47,-47,-65,-73,-83,-77,-59,-59
00.11.051,-49,-81,-63,-59,-69,-73,-61,-73,-75,-51,-65,-59,-57,-63,-65,-83,-75,-77,-43,-41,-59,-53,-65,-73,-83,-77,-59,-47
00.11.051,-41,-69,-59,-53,-63,-63,-51,-73,-71,-41,-71,-51,-51,-65,-67,-79,-79,-71,-39,-31,-51,-43,-65,-63,-79,-71,-57,-47
00.11.051,-41,-69,-59,-53,-67,-63,-51,-73,-71,-45,-65,-61,-59,-65,-67,-79,-79,-75,-39,-31,-45,-45,-65,-63,-79,-71,-65,-49
00.11.051,-45,-83,-67,-61,-67,-75,-49,-73,-75,-41,-69,-61,-59,-67,-67,-81,-71,-79,-41,-33,-45,-47,-65,-71,-83,-75,-59,-55
00.11.051,-51,-79,-65,-61,-73,-73,-59,-81,-79,-41,-71,-61,-61,-69,-63,-81,-71,-75,-45,-41,-63,-47,-73,-73,-83,-75,-71,-55
00.11.051,-43,-79,-59,-51,-65,-73,-53,-81,-57,-41,-59,-51,-51,-61,-65,-81,-71,-65,-37,-33,-51,-45,-61,-69,-81,-75,-57,-45
00.11.051,-45,-79,-57,-51,-65,-73,-49,-81,-57,-41,-63,-51,-49,-63,-65,-65,-71,-71,-37,-31,-51,-45,-67,-61,-81,-75,-57,-45
00.11.051,-43,-79,-57,-53,-65,-73,-49,-71,-71,-43,-67,-51,-59,-65,-65,-65,-71,-71,-41,-35,-51,-45,-65,-63,-81,-75,-57,-47
00.11.051,-45,-79,-63,-61,-65,-73,-49,-71,-71,-41,-69,-63,-59,-65,-65,-65,-71,-77,-43,-37,-45,-47,-67,-63,-81,-75,-57,-55
00.11.051,-45,-79,-55,-49,-65,-71,-49,-83,-71,-45,-63,-63,-49,-63,-71,-65,-69,-83,-33,-37,-45,-45,-67,-69,-83,-73,-61,-55
00.11.051,-43,-69,-57,-49,-57,-63,-51,-69,-69,-45,-61,-55,-61,-55,-65,-71,-69,-75,-29,-47,-51,-45,-59,-65,-75,-77,-59,-55
00.11.051,-45,-69,-57,-63,-57,-63,-49,-69,-69,-59,-59,-61,-61,-55,-65,-71,-69,-75,-37,-49,-55,-49,-61,-65,-75,-77,-59,-55
00.11.051,-47,-69,-53,-59,-57,-63,-47,-69,-69,-45,-55,-53,-57,-63,-65,-71,-69,-67,-33,-43,-45,-45,-59,-65,-75,-77,-59,-47
00.11.051,-45,-69,-57,-63,-57,-63,-49,-69,-75,-57,-69,-65,-63,-69,-65,-71,-69,-67,-37,-53,-57,-51,-65,-65,-75,-77,-59,-63
00.11.051,-41,-71,-49,-59,-61,-69,-43,-75,-69,-47,-63,-59,-63,-63,-73,-79,-67,-79,-29,-45,-49,-45,-63,-61,-77,-75,-65,-55
00.11.051,-47,-71,-55,-61,-65,-69,-49,-77,-71,-47,-57,-55,-59,-65,-73,-83,-77,-69,-31,-45,-47,-43,-61,-67,-79,-75,-61,-49
00.11.051,-43,-71,-51,-59,-59,-69,-41,-75,-69,-49,-63,-57,-65,-63,-71,-81,-67,-77,-27,-47,-47,-43,-63,-63,-81,-73,-61,-55
00.11.051,-43,-71,-51,-59,-59,-69,-41,-75,-69,-49,-63,-57,-65,-63,-71,-81,-69,-77,-29,-45,-47,-45,-63,-63,-79,-73,-61,-55
00.11.051,-41,-71,-49,-59,-59,-69,-41,-75,-65,-49,-61,-57,-63,-59,-71,-81,-65,-81,-27,-43,-45,-41,-61,-61,-77,-73,-65,-53
00.11.051,-55,-71,-59,-61,-59,-69,-47,-75,-71,-55,-75,-55,-63,-63,-65,-81,-65,-77,-49,-49,-63,-51,-69,-61,-77,-73,-59,-59
00.11.051,-33,-71,-57,-49,-61,-63,-53,-73,-75,-47,-65,-43,-57,-57,-67,-69,-67,-77,-35,-37,-47,-43,-61,-59,-75,-73,-59,-57
00.11.051,-65,-71,-53,-63,-61,-73,-53,-63,-69,-51,-59,-45,-59,-65,-65,-71,-65,-79,-47,-43,-47,-37,-57,-61,-73,-73,-69,-49
00.11.051,-43,-77,-49,-57,-65,-65,-45,-67,-63,-43,-63,-55,-51,-59,-63,-69,-67,-73,-51,-41,-43,-47,-57,-61,-75,-75,-61,-55
00.11.051,-33,-77,-53,-47,-61,-61,-41,-67,-63,-41,-71,-51,-59,-61,-65,-69,-65,-67,-35,-27,-55,-45,-55,-69,-77,-75,-61,-47
00.11.051,-37,-77,-49,-57,-59,-61,-39,-59,-75,-43,-59,-49,-49,-49,-57,-69,-59,-67,-39,-43,-47,-41,-53,-61,-75,-75,-57,-47
00.11.051,-55,-65,-63,-57,-65,-57,-59,-71,-71,-43,-59,-65,-57,-49,-63,-77,-69,-69,-35,-37,-45,-41,-59,-59,-69,-69,-63,-61
00.11.051,-43,-65,-47,-57,-63,-57,-59,-71,-65,-43,-59,-65,-53,-49,-63,-77,-69,-67,-57,-37,-45,-41,-59,-63,-69,-69,-63,-61
00.11.051,-43,-65,-49,-51,-61,-57,-43,-67,-65,-49,-67,-59,-57,-53,-65,-79,-67,-69,-39,-35,-43,-45,-55,-67,-69,-69,-61,-53
00.11.055,-55,-60,-61,-53,-61,-53,-61,-60,-63,-43,-61,-45,-53,-43,-53,-60,-60,-63,-59,-59,-27,-41,-57,-45,-67,-60,-47,-47
00.11.055,-55,-69,-61,-51,-63,-53,-61,-67,-65,-43,-59,-45,-53,-43,-53,-75,-69,-61,-57,-59,-27,-41,-57,-43,-69,-67,-45,-45
00.11.055,-75,-69,-65,-51,-59,-53,-63,-67,-65,-43,-59,-45,-67,-59,-53,-75,-67,-61,-71,-59,-41,-51,-57,-43,-69,-67,-45,-45
00.11.055,-75,-69,-65,-61,-49,-53,-63,-67,-55,-59,-67,-51,-63,-61,-53,-67,-57,-61,-69,-65,-41,-51,-63,-55,-69,-67,-45,-47
00.11.055,-67,-79,-69,-49,-69,-69,-61,-67,-55,-73,-49,-43,-57,-51,-47,-77,-63,-65,-57,-61,-37,-37,-53,-63,-79,-63,-61,-61
00.11.055,-63,-63,-57,-49,-61,-61,-57,-77,-69,-51,-49,-47,-59,-55,-51,-65,-67,-67,-45,-57,-29,-37,-47,-53,-73,-61,-53,-41
00.11.055,-49,-61,-49,-45,-47,-49,-45,-71,-61,-57,-49,-35,-49,-45,-47,-61,-59,-63,-45,-45,-33,-45,-41,-49,-63,-69,-45,-35
00.11.055,-51,-57,-59,-47,-49,-51,-59,-65,-57,-57,-39,-39,-61,-39,-51,-59,-53,-65,-61,-53,-41,-43,-47,-45,-61,-61,-47,-31
00.11.055,-55,-61,-59,-47,-43,-41,-67,-57,-61,-47,-39,-33,-45,-45,-51,-55,-57,-65,-51,-51,-57,-37,-47,-45,-67,-61,-43,-21
00.11.055,-59,-57,-59,-59,-55,-55,-57,-63,-61,-43,-47,-59,-57,-57,-51,-69,-57,-69,-57,-59,-43,-43,-47,-63,-63,-57,-47,-37
00.11.055,-65,-77,-67,-67,-59,-63,-65,-71,-61,-55,-59,-51,-65,-53,-67,-69,-65,-77,-65,-59,-43,-55,-65,-65,-75,-73,-61,-43
00.11.055,-71,-77,-71,-71,-59,-63,-71,-71,-65,-49,-63,-57,-67,-61,-67,-69,-65,-69,-67,-61,-43,-51,-63,-59,-71,-73,-47,-49
00.11.055,-63,-61,-61,-69,-57,-53,-57,-67,-51,-43,-53,-41,-57,-47,-57,-73,-57,-63,-57,-49,-29,-45,-55,-49,-63,-65,-45,-41
00.11.055,-69,-61,-61,-69,-57,-53,-57,-67,-61,-67,-53,-41,-57,-61,-57,-73,-57,-63,-65,-65,-29,-45,-63,-49,-63,-65,-45,-41
00.11.055,-69,-79,-61,-59,-63,-53,-71,-67,-69,-67,-53,-41,-57,-61,-71,-73,-57,-79,-65,-65,-51,-45,-63,-55,-63,-71,-45,-41
00.11.055,-73,-75,-65,-59,-61,-69,-67,-79,-69,-59,-55,-39,-71,-51,-67,-83,-73,-73,-69,-55,-49,-43,-63,-63,-77,-73,-63,-45
00.11.055,-69,-79,-67,-63,-75,-69,-73,-75,-69,-67,-65,-43,-59,-51,-63,-65,-75,-61,-67,-61,-57,-45,-67,-63,-69,-63,-61,-49
00.11.055,-59,-79,-61,-53,-49,-69,-59,-75,-61,-45,-51,-29,-61,-43,-49,-67,-59,-69,-55,-49,-55,-39,-51,-59,-69,-57,-53,-41
00.11.055,-67,-79,-65,-59,-47,-69,-59,-75,-57,-53,-53,-45,-63,-59,-49,-65,-59,-65,-51,-47,-41,-39,-49,-61,-67,-57,-53,-47
00.11.055,-49,-79,-57,-63,-47,-59,-71,-63,-61,-45,-57,-37,-53,-53,-51,-69,-59,-67,-51,-55,-43,-35,-47,-53,-69,-57,-45,-41
00.11.055,-63,-67,-53,-57,-59,-49,-59,-59,-59,-57,-61,-49,-53,-55,-55,-59,-55,-61,-49,-59,-41,-43,-59,-49,-67,-67,-47,-39
00.11.055,-65,-67,-57,-55,-65,-53,-63,-63,-51,-59,-51,-43,-57,-45,-43,-71,-61,-63,-51,-55,-41,-43,-51,-43,-69,-67,-45,-35
00.11.055,-53,-67,-61,-51,-47,-63,-63,-67,-67,-43,-57,-39,-57,-43,-63,-65,-61,-67,-49,-47,-39,-31,-59,-51,-73,-67,-59,-51
00.11.055,-67,-67,-53,-61,-59,-57,-63,-73,-47,-43,-65,-41,-61,-47,-49,-67,-67,-61,-55,-55,-35,-43,-45,-59,-67,-65,-53,-37
00.11.055,-71,-67,-59,-65,-61,-57,-69,-59,-59,-51,-63,-57,-67,-53,-63,-71,-55,-67,-65,-59,-39,-61,-51,-65,-71,-65,-55,-45
00.11.055,-63,-69,-51,-65,-51,-59,-59,-73,-61,-49,-53,-41,-63,-61,-47,-67,-65,-71,-63,-67,-29,-41,-59,-63,-75,-69,-59,-41
00.11.055,-63,-69,-51,-65,-51,-59,-65,-73,-61,-49,-55,-41,-63,-61,-47,-61,-65,-71,-63,-67,-29,-41,-59,-63,-75,-69,-59,-45
00.11.055,-63,-73,-61,-61,-53,-61,-59,-79,-59,-61,-53,-43,-61,-55,-49,-71,-67,-69,-61,-57,-31,-43,-61,-61,-71,-69,-57,-43
00.11.055,-71,-75,-61,-67,-53,-67,-67,-77,-67,-59,-67,-47,-69,-73,-57,-77,-75,-77,-67,-67,-39,-49,-67,-71,-79,-73,-65,-51
00.11.055,-71,-75,-61,-67,-53,-67,-67,-77,-67,-53,-67,-39,-69,-73,-57,-77,-75,-65,-67,-67,-39,-49,-67,-71,-79,-73,-65,-51
00.11.055,-55,-65,-55,-51,-45,-49,-53,-61,-57,-45,-47,-35,-59,-43,-57,-63,-57,-65,-51,-51,-37,-33,-49,-45,-63,-61,-41,-47
00.11.055,-61,-57,-59,-53,-43,-45,-55,-57,-55,-43,-37,-35,-57,-49,-45,-59,-55,-67,-53,-61,-39,-41,-43,-45,-67,-61,-47,-41
00.11.055,-61,-57,-59,-57,-55,-51,-61,-65,-51,-45,-63,-37,-61,-55,-41,-71,-55,-69,-53,-53,-31,-39,-49,-49,-71,-59,-51,-35
00.11.055,-61,-57,-53,-57,-57,-51,-61,-69,-49,-43,-57,-37,-63,-57,-43,-63,-59,-63,-51,-61,-33,-39,-51,-49,-67,-61,-59,-33
00.11.055,-63,-45,-63,-61,-61,-63,-61,-73,-47,-51,-57,-39,-65,-57,-45,-71,-51,-63,-51,-61,-35,-41,-51,-49,-65,-71,-47,-35
00.11.055,-77,-77,-71,-69,-69,-71,-69,-81,-73,-61,-75,-61,-69,-63,-61,-77,-71,-81,-75,-73,-49,-59,-65,-63,-83,-81,-59,-49
00.11.055,-73,-67,-65,-67,-71,-61,-71,-75,-65,-53,-65,-47,-75,-67,-55,-71,-67,-79,-61,-69,-43,-47,-63,-67,-79,-71,-63,-43
00.11.055,-57,-67,-49,-49,-41,-41,-61,-63,-49,-49,-47,-17,-59,-41,-65,-63,-53,-63,-49,-61,-45,-41,-47,-49,-75,-71,-43,-39
00.11.055,-49,-67,-57,-51,-47,-41,-65,-53,-59,-57,-45,-19,-53,-41,-51,-61,-47,-65,-55,-51,-47,-41,-55,-49,-71,-47,-43,-33
00.11.055,-61,-65,-61,-55,-61,-57,-61,-63,-65,-55,-45,-17,-63,-41,-61,-67,-57,-69,-53,-59,-39,-47,-55,-57,-73,-55,-49,-39
00.11.055,-61,-65,-59,-53,-59,-57,-59,-63,-63,-51,-57,-19,-63,-41,-57,-65,-57,-67,-53,-55,-41,-45,-51,-59,-73,-55,-47,-39
00.11.055,-49,-63,-57,-51,-47,-57,-57,-63,-67,-51,-47,-19,-57,-43,-57,-65,-47,-69,-55,-49,-55,-41,-53,-63,-73,-57,-43,-33
00.11.055,-61,-73,-65,-61,-57,-65,-75,-71,-71,-61,-55,-27,-67,-47,-67,-73,-67,-77,-65,-59,-63,-47,-57,-69,-81,-65,-51,-41
00.11.055,-59,-73,-49,-53,-53,-53,-51,-67,-59,-41,-67,-43,-53,-49,-57,-61,-61,-69,-45,-47,-25,-43,-45,-51,-69,-65,-49,-41
00.11.055,-69,-73,-75,-59,-49,-53,-65,-67,-67,-51,-55,-49,-59,-55,-45,-59,-61,-63,-57,-65,-39,-59,-55,-51,-63,-65,-53,-53
00.11.055,-61,-73,-53,-63,-47,-53,-65,-47,-49,-57,-61,-59,-55,-57,-51,-63,-49,-65,-47,-59,-19,-47,-55,-47,-61,-65,-45,-43
00.11.055,-61,-57,-53,-71,-55,-59,-63,-63,-55,-57,-71,-37,-61,-57,-59,-65,-57,-63,-45,-61,-19,-47,-59,-47,-69,-59,-45,-45
00.11.056,-57,-60,-51,-55,-47,-51,-59,-53,-61,-49,-53,-41,-41,-33,-49,-65,-49,-65,-67,-57,-49,-53,-43,-51,-61,-55,-53,-43
00.11.056,-47,-67,-57,-47,-53,-55,-59,-69,-65,-57,-51,-45,-45,-29,-63,-71,-53,-71,-57,-59,-47,-53,-43,-51,-67,-59,-65,-45
00.11.056,-63,-71,-59,-55,-51,-57,-65,-61,-61,-53,-51,-47,-49,-35,-55,-65,-61,-67,-55,-61,-49,-49,-45,-61,-69,-59,-57,-45
00.11.056,-63,-67,-59,-65,-55,-57,-65,-61,-61,-53,-51,-47,-49,-35,-55,-65,-59,-77,-55,-61,-47,-49,-19,-61,-69,-61,-57,-45
00.11.056,-71,-67,-59,-65,-55,-57,-61,-71,-63,-57,-59,-47,-43,-51,-57,-77,-61,-77,-57,-53,-47,-61,-19,-61,-83,-61,-61,-43
00.11.056,-61,-67,-61,-57,-59,-57,-67,-67,-63,-71,-59,-59,-61,-57,-61,-71,-51,-81,-61,-65,-63,-57,-37,-65,-73,-61,-61,-43
00.11.056,-59,-71,-47,-51,-51,-67,-63,-65,-63,-53,-69,-47,-49,-49,-57,-69,-51,-63,-57,-61,-51,-53,-45,-63,-69,-63,-73,-43
00.11.056,-63,-71,-59,-59,-49,-61,-71,-77,-79,-59,-67,-55,-63,-41,-67,-73,-61,-85,-69,-67,-55,-47,-45,-67,-79,-73,-67,-45
00.11.056,-67,-71,-65,-67,-63,-61,-73,-77,-79,-59,-69,-53,-69,-47,-67,-73,-65,-85,-67,-71,-59,-63,-53,-67,-79,-73,-67,-63
00.11.056,-75,-71,-63,-63,-63,-61,-69,-77,-79,-71,-69,-63,-57,-49,-67,-73,-65,-85,-67,-65,-63,-61,-59,-67,-79,-73,-67,-51
00.11.056,-73,-71,-69,-73,-61,-69,-71,-71,-73,-67,-63,-73,-61,-45,-77,-81,-61,-85,-73,-69,-69,-57,-57,-73,-85,-71,-73,-51
00.11.056,-69,-77,-61,-59,-67,-73,-69,-79,-75,-71,-59,-59,-61,-43,-73,-83,-63,-67,-77,-65,-73,-59,-57,-71,-81,-71,-75,-49
00.11.056,-61,-77,-59,-49,-53,-73,-61,-79,-61,-55,-53,-45,-45,-43,-65,-71,-63,-75,-59,-59,-55,-55,-43,-55,-71,-71,-53,-41
00.11.056,-63,-77,-67,-69,-63,-51,-71,-79,-61,-51,-67,-61,-63,-55,-63,-77,-59,-69,-65,-69,-61,-61,-43,-71,-77,-71,-61,-59
00.11.056,-51,-69,-57,-61,-55,-57,-61,-71,-65,-51,-59,-51,-51,-57,-63,-71,-63,-71,-57,-65,-59,-61,-37,-71,-73,-67,-71,-53
00.11.056,-51,-69,-57,-59,-45,-57,-61,-73,-65,-57,-57,-51,-51,-43,-49,-71,-63,-71,-57,-65,-59,-61,-37,-51,-73,-69,-71,-53
00.11.056,-49,-73,-57,-59,-53,-53,-57,-73,-65,-49,-55,-59,-53,-37,-61,-77,-57,-69,-71,-61,-59,-59,-35,-63,-81,-61,-61,-45
00.11.056,-61,-83,-65,-63,-53,-53,-65,-83,-71,-59,-61,-61,-61,-43,-61,-77,-67,-77,-61,-65,-61,-65,-43,-71,-81,-71,-73,-49
00.11.056,-61,-77,-67,-69,-65,-67,-69,-79,-73,-67,-65,-59,-61,-51,-71,-79,-71,-79,-65,-75,-67,-71,-43,-73,-83,-77,-75,-59
00.11.056,-47,-69,-51,-57,-47,-53,-59,-69,-61,-49,-55,-49,-59,-37,-55,-69,-59,-69,-59,-61,-61,-45,-35,-61,-73,-59,-61,-43
00.11.056,-47,-73,-65,-57,-59,-53,-69,-69,-69,-69,-69,-49,-59,-55,-59,-69,-59,-75,-59,-61,-67,-45,-35,-63,-73,-67,-67,-57
00.11.056,-49,-75,-59,-51,-57,-55,-61,-63,-67,-61,-65,-59,-45,-41,-63,-67,-59,-67,-57,-55,-47,-51,-45,-57,-71,-59,-61,-45
